Date,Open,High,Low,Close,Adj Close,Volume
2021-09-10,56.009998,56.130001,55.520000,55.610001,55.193447,10569400
2021-09-13,55.740002,56.400002,55.740002,56.070000,55.650002,20274300
2021-09-14,55.919998,55.980000,55.549999,55.689999,55.689999,13918900
2021-09-15,55.680000,56.000000,55.419998,55.880001,55.880001,15746000
2021-09-16,55.720001,55.990002,54.820000,55.349998,55.349998,17430400
2021-09-17,55.020000,55.189999,54.369999,54.439999,54.439999,33370200
2021-09-20,54.110001,54.400002,53.730000,54.060001,54.060001,27542500
2021-09-21,54.389999,54.820000,53.939999,54.049999,54.049999,16418200
2021-09-22,54.509998,54.560001,54.060001,54.130001,54.130001,12719700
2021-09-23,54.259998,54.619999,54.000000,54.040001,54.040001,13836200
2021-09-24,54.000000,54.240002,53.860001,53.889999,53.889999,9682200
2021-09-27,53.849998,54.250000,53.570000,53.610001,53.610001,12429500
2021-09-28,53.459999,53.459999,52.430000,52.639999,52.639999,19926100
2021-09-29,52.639999,53.160000,52.560001,52.959999,52.959999,13941500
2021-09-30,53.169998,53.330002,52.430000,52.470001,52.470001,17672000
2021-10-01,52.779999,53.200001,52.570000,53.020000,53.020000,16277400
2021-10-04,53.060001,53.529999,52.400002,52.990002,52.990002,18973400
2021-10-05,53.020000,53.470001,52.930000,53.080002,53.080002,17173100
2021-10-06,52.770000,53.770000,52.509998,53.709999,53.709999,21284500
2021-10-07,53.990002,54.279999,53.810001,53.880001,53.880001,13774400
2021-10-08,54.000000,54.389999,53.900002,54.119999,54.119999,13786000
2021-10-11,54.209999,54.389999,54.009998,54.230000,54.230000,12378500
2021-10-12,54.419998,54.830002,54.220001,54.230000,54.230000,19474400
2021-10-13,54.169998,54.430000,53.790001,54.240002,54.240002,12143300
2021-10-14,54.389999,54.810001,54.310001,54.610001,54.610001,13704000
2021-10-15,54.639999,54.880001,54.290001,54.480000,54.480000,17867000
