Date,Open,High,Low,Close,Adj Close,Volume
2021-08-25,55.360001,55.660000,55.220001,55.570000,55.570000,1516400
2021-08-26,55.639999,55.860001,55.520000,55.740002,55.740002,1289500
2021-08-27,55.740002,55.880001,55.459999,55.509998,55.509998,1453500
2021-08-30,55.459999,55.830002,55.459999,55.799999,55.799999,1152200
2021-08-31,55.500000,55.700001,55.439999,55.680000,55.680000,1534200
2021-09-01,55.730000,56.060001,55.590000,56.020000,56.020000,1807800
2021-09-02,54.619999,55.000000,54.599998,54.860001,54.860001,2779800
2021-09-03,54.820000,55.369999,54.759998,55.150002,55.150002,2240600
2021-09-07,55.020000,55.310001,55.000000,55.040001,55.040001,2025500
2021-09-08,54.910000,55.459999,54.910000,55.419998,55.419998,1763200
2021-09-09,55.299999,55.299999,54.740002,54.849998,54.849998,1611600
2021-09-10,54.959999,55.020000,54.669998,54.730000,54.730000,1406800
2021-09-13,55.310001,55.490002,55.139999,55.220001,55.220001,1585600
2021-09-14,55.810001,55.820000,55.349998,55.369999,55.369999,1789600
2021-09-15,55.169998,55.279999,54.790001,54.959999,54.959999,2382000
2021-09-16,54.680000,54.779999,54.279999,54.540001,54.540001,1898900
2021-09-17,54.369999,54.599998,53.869999,53.950001,53.950001,2595400
2021-09-20,54.240002,54.669998,53.860001,54.230000,54.230000,2758500
2021-09-21,54.630001,55.000000,54.470001,54.470001,54.470001,2313000
2021-09-22,54.919998,55.209999,54.570000,54.599998,54.599998,2454900
2021-09-23,55.049999,55.200001,54.810001,54.860001,54.860001,1526700
2021-09-24,54.599998,54.869999,54.500000,54.570000,54.570000,1204800
2021-09-27,54.340000,54.680000,54.250000,54.250000,54.250000,1582200
2021-09-28,54.599998,54.619999,54.029999,54.419998,54.419998,2662300
2021-09-29,54.320000,55.009998,54.150002,54.840000,54.840000,2650800
2021-09-30,54.520000,54.570000,54.009998,54.220001,54.220001,3539900
2021-10-01,54.360001,54.470001,53.820000,54.209999,54.209999,2782000
2021-10-04,53.680000,54.040001,53.610001,53.810001,53.810001,2465000
2021-10-05,53.680000,53.720001,53.419998,53.439999,53.439999,2306900
2021-10-06,52.540001,53.090000,52.509998,53.049999,53.049999,2013800
2021-10-07,52.990002,53.380001,52.849998,52.930000,52.930000,1831800
2021-10-08,52.840000,52.980000,52.599998,52.639999,52.639999,1992600
2021-10-11,52.669998,52.849998,52.500000,52.500000,52.500000,1453200
2021-10-12,52.400002,52.480000,52.180000,52.279999,52.279999,1531000
2021-10-13,52.689999,53.029999,52.689999,52.970001,52.970001,1899400
2021-10-14,53.130001,53.189999,52.930000,53.139999,53.139999,1636400
2021-10-15,52.689999,53.250000,52.669998,52.959999,52.959999,1517400
